Unnamed: 0,food_code,food_name,food_group_nin,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,cholesterol_mg,allergies,region,Serving_Size_g,food_type,protein_calorie_ratio,nutrient_score,health_score,diversity_score,energy_category
1170,NID550,Grilled Lamb Chops,Non-Vegetarian,290,0,35,18,0,0,75,Meat,North India,100,dinner,0.1207,1.09,70,1,Low
1171,SID570,Cabbage Soup,Vegetarian,80,16,4,1,4,6,0,Gluten,South India,100,soup,0.05,1.05,40,4,Low
1172,GJ540,Baked Eggplant,Vegetarian,100,20,4,2,3,7,0,Gluten,Gujarat,100,side dish,0.04,1.07,55,3,Low
1173,NID560,Boiled Chicken with Veggies,Non-Vegetarian,220,10,28,8,4,3,70,Meat,North India,100,dinner,0.1273,1.08,75,1,Low
1174,SID580,Grilled Asparagus with Garlic,Vegetarian,90,12,4,3,5,6,0,Gluten,South India,100,dinner,0.0444,1.05,45,4,Low
1175,GJ550,Steamed Brussels Sprouts,Vegetarian,70,10,5,3,3,5,0,Gluten,Gujarat,100,side dish,0.0714,1.07,50,3,Low
1176,NID570,Grilled Fish Tacos,Non-Vegetarian,230,25,20,10,3,4,60,Meat,North India,100,lunch,0.0869,1.09,75,1,Low
1177,SID590,Boiled Sweet Potato,Vegetarian,120,28,3,0.5,9,5,0,Gluten,South India,100,side dish,0.025,1.06,55,4,Low
1178,GJ560,Shredded Chicken Salad,Non-Vegetarian,240,10,30,12,2,2,65,Meat,Gujarat,100,lunch,0.125,1.08,80,1,Low
1179,NID580,Steamed Tilapia,Non-Vegetarian,200,0,35,8,0,0,60,Fish,North India,100,dinner,0.175,1.08,75,1,Low
1180,SID600,Grilled Tomato and Zucchini,Vegetarian,80,15,3,2,4,5,0,Gluten,South India,100,side dish,0.0375,1.05,50,4,Low
1181,SID610,Roasted Cauliflower,Vegetarian,90,12,4,4,3,6,0,Gluten,South India,100,side dish,0.0444,1.05,45,4,Low
1182,GJ570,Spicy Grilled Chicken,Non-Vegetarian,250,0,30,12,2,1,80,Meat,Gujarat,100,dinner,0.12,1.08,75,1,Low
1183,NID590,Boiled Mung Beans,Vegetarian,120,23,8,1,4,6,0,Gluten,North India,100,side dish,0.0667,1.07,60,3,Low
1184,SID620,Grilled Tofu Skewers,Vegetarian,180,10,15,8,3,5,0,Gluten,South India,100,dinner,0.0833,1.06,60,3,Low
1185,GJ580,Steamed Broccoli,Vegetarian,50,10,4,1,3,5,0,Gluten,Gujarat,100,side dish,0.08,1.04,40,3,Low
1186,NID600,Chicken and Veg Stir Fry,Non-Vegetarian,240,20,25,8,5,5,75,Meat,North India,100,dinner,0.1042,1.09,70,1,Low
1187,SID630,Spinach and Feta Omelette,Non-Vegetarian,190,5,15,12,2,2,75,Meat,South India,100,breakfast,0.0789,1.07,60,2,Low
1188,GJ590,Grilled Salmon,Non-Vegetarian,230,0,25,12,0,0,80,Fish,Gujarat,100,dinner,0.1087,1.08,75,1,Low
1189,NID610,Grilled Beef Steak,Non-Vegetarian,280,0,35,15,0,0,90,Meat,North India,100,dinner,0.125,1.09,80,1,Low
1190,SID640,Grilled Eggplant,Vegetarian,70,15,3,1.5,5,5,0,Gluten,South India,100,side dish,0.0429,1.04,40,4,Low
1191,GJ600,Tofu and Veggie Stir Fry,Vegetarian,180,15,12,8,4,6,0,Gluten,Gujarat,100,dinner,0.0667,1.06,60,3,Low
1192,NID620,Grilled Chicken with Avocado,Non-Vegetarian,300,6,35,15,2,4,90,Meat,North India,100,dinner,0.1167,1.09,80,1,Low
1193,SID650,Steamed Carrot and Peas,Vegetarian,70,15,3,2,4,6,0,Gluten,South India,100,side dish,0.0429,1.04,50,4,Low
1194,GJ610,Grilled Shrimp,Non-Vegetarian,190,0,30,7,1,1,70,Meat,Gujarat,100,dinner,0.1579,1.08,75,1,Low
1195,NID630,Boiled Sweet Potato,Vegetarian,110,26,3,0.5,6,5,0,Gluten,North India,100,side dish,0.0273,1.05,40,3,Low
1196,SID660,Steamed Fish with Vegetables,Non-Vegetarian,220,5,25,10,3,5,80,Meat,South India,100,dinner,0.1136,1.07,70,1,Low
1197,GJ620,Boiled Lentils,Vegetarian,110,20,8,1,3,5,0,Gluten,Gujarat,100,side dish,0.0727,1.06,60,3,Low
1198,NID640,Grilled Trout,Non-Vegetarian,220,0,30,10,0,0,75,Fish,North India,100,dinner,0.1364,1.08,75,1,Low
1199,SID670,Boiled Broccoli,Vegetarian,60,10,4,1,3,6,0,Gluten,South India,100,side dish,0.0667,1.05,45,4,Low
1200,GJ630,Steamed Methi (Fenugreek),Vegetarian,70,14,5,1,3,7,0,Gluten,Gujarat,100,side dish,0.0714,1.06,50,3,Low
1201,NID650,Roasted Chicken with Veggies,Non-Vegetarian,280,10,30,14,3,5,80,Meat,North India,100,dinner,0.1071,1.09,75,1,Low
1202,SID680,Vegetable Curry,Vegetarian,150,30,6,5,4,8,0,Gluten,South India,100,lunch,0.04,1.05,60,4,Low
1203,GJ640,Roasted Cauliflower with Spices,Vegetarian,90,18,4,2.5,4,7,0,Gluten,Gujarat,100,side dish,0.0444,1.06,50,3,Low
1204,NID660,Grilled Fish with Lemon,Non-Vegetarian,200,0,30,8,1,0,80,Fish,North India,100,dinner,0.15,1.09,75,1,Low
1205,SID690,Roast Chicken Breast,Non-Vegetarian,200,0,35,7,1,0,75,Meat,South India,100,dinner,0.175,1.08,70,1,Low
1206,GJ650,Tofu Scramble,Vegetarian,160,5,12,10,3,5,0,Gluten,Gujarat,100,side dish,0.075,1.06,60,3,Low
1207,NID670,Grilled Pork,Non-Vegetarian,300,0,35,18,0,0,80,Meat,North India,100,dinner,0.1167,1.09,70,1,Low
1208,SID700,Vegetable Soup,Vegetarian,100,20,5,2,4,7,0,Gluten,South India,100,soup,0.05,1.05,50,3,Low
1209,GJ660,Grilled Aubergine,Vegetarian,80,16,4,3,5,5,0,Gluten,Gujarat,100,side dish,0.05,1.06,50,3,Low
1210,NID680,Grilled Chicken Salad,Non-Vegetarian,230,10,30,10,2,3,70,Meat,North India,100,lunch,0.1304,1.08,75,1,Low
1211,SID710,Chickpea Stew,Vegetarian,150,30,8,4,5,8,0,Gluten,South India,100,soup,0.0533,1.06,55,3,Low
1212,GJ670,Grilled Tuna,Non-Vegetarian,210,0,30,10,0,0,75,Fish,Gujarat,100,dinner,0.1429,1.09,75,1,Low
1213,NID690,Vegetable Saut̩,Vegetarian,120,20,5,3,4,6,0,Gluten,North India,100,side dish,0.0417,1.06,55,3,Low
1214,SID720,Roasted Pumpkin,Vegetarian,100,22,3,1.5,6,5,0,Gluten,South India,100,side dish,0.03,1.05,45,3,Low
1215,GJ680,Spicy Grilled Tofu,Vegetarian,180,10,15,8,5,6,0,Gluten,Gujarat,100,dinner,0.0833,1.07,65,3,Low
1216,NID700,Grilled Chicken with Veggies,Non-Vegetarian,250,15,30,10,4,5,70,Meat,North India,100,dinner,0.12,1.09,75,1,Low
1217,SID730,Spinach and Mushroom Stir Fry,Vegetarian,120,10,5,5,3,6,0,Gluten,South India,100,dinner,0.0417,1.05,50,4,Low
1218,GJ690,Grilled Vegetable Salad,Vegetarian,140,20,7,6,4,8,0,Gluten,Gujarat,100,lunch,0.05,1.06,55,3,Low
1219,NID710,Grilled Lamb,Non-Vegetarian,300,0,35,15,0,0,85,Meat,North India,100,dinner,0.1167,1.09,75,1,Low
1220,SID740,Vegetable and Chickpea Curry,Vegetarian,160,25,8,5,4,7,0,Gluten,South India,100,lunch,0.05,1.06,60,3,Low
1221,SID750,Quinoa Salad,Vegetarian,220,40,7,4,2,6,0,Gluten,South India,100,lunch,0.0318,1.07,65,4,Moderate
1222,GJ700,Lentil and Sweet Potato Curry,Vegetarian,250,45,9,7,5,8,0,Gluten,Gujarat,100,lunch,0.036,1.08,70,3,Moderate
1223,NID720,Grilled Salmon and Avocado,Non-Vegetarian,350,15,30,20,2,7,80,Fish,North India,100,dinner,0.0857,1.1,75,1,Moderate
1224,SID760,Baked Tofu with Veggies,Vegetarian,250,20,20,12,3,7,0,Gluten,South India,100,dinner,0.08,1.08,70,3,Moderate
1225,GJ710,Chicken and Chickpea Stir Fry,Non-Vegetarian,300,35,25,12,3,5,90,Meat,Gujarat,100,dinner,0.0833,1.09,75,1,Moderate
1226,NID730,Grilled Shrimp and Brown Rice,Non-Vegetarian,330,40,25,10,2,4,90,Meat,North India,100,dinner,0.0758,1.09,80,1,Moderate
1227,SID770,Vegetable Lentil Soup,Vegetarian,210,35,10,6,3,7,0,Gluten,South India,100,soup,0.0476,1.07,60,4,Moderate
1228,GJ720,Paneer and Spinach Curry,Vegetarian,300,25,18,18,5,6,40,Gluten,Gujarat,100,lunch,0.06,1.08,75,3,Moderate
1229,NID740,Chicken and Quinoa Salad,Non-Vegetarian,350,25,30,15,3,5,75,Meat,North India,100,lunch,0.0857,1.09,80,1,Moderate
1230,SID780,Grilled Vegetable Skewers,Vegetarian,150,30,6,4,3,5,0,Gluten,South India,100,side dish,0.04,1.06,55,4,Moderate
1231,GJ730,Grilled Fish with Roasted Veggies,Non-Vegetarian,250,20,25,12,2,5,75,Fish,Gujarat,100,dinner,0.1,1.08,75,1,Moderate
1232,NID750,Grilled Lamb with Veggies,Non-Vegetarian,350,20,30,18,0,6,80,Meat,North India,100,dinner,0.0857,1.09,75,1,Moderate
1233,SID790,Stuffed Bell Peppers,Vegetarian,200,40,8,3,4,6,0,Gluten,South India,100,lunch,0.04,1.07,60,3,Moderate
1234,GJ740,Spicy Baked Fish,Non-Vegetarian,280,10,25,15,1,5,75,Fish,Gujarat,100,dinner,0.0893,1.08,75,1,Moderate
1235,NID760,Tofu and Vegetable Stir Fry,Vegetarian,220,25,15,10,4,7,0,Gluten,North India,100,dinner,0.0682,1.08,65,3,Moderate
1236,SID800,Masoor Dal with Rice,Vegetarian,300,45,15,6,5,8,0,Gluten,South India,100,lunch,0.05,1.07,60,4,Moderate
1237,GJ750,Chicken Breast with Roasted Sweet Potato,Non-Vegetarian,350,40,30,12,2,6,70,Meat,Gujarat,100,dinner,0.0857,1.09,80,1,Moderate
1238,NID770,Grilled Veggie and Hummus Wrap,Vegetarian,250,35,10,8,3,6,0,Gluten,North India,100,lunch,0.04,1.08,65,3,Moderate
1239,SID810,Vegetable and Chicken Soup,Non-Vegetarian,220,25,18,8,3,7,0,Meat,South India,100,soup,0.0818,1.07,60,4,Moderate
1240,GJ760,Grilled Paneer Tikka,Vegetarian,290,15,25,18,5,4,30,Gluten,Gujarat,100,side dish,0.0862,1.08,70,3,Moderate
1241,NID780,Spicy Lentil Stew,Vegetarian,230,40,12,7,3,7,0,Gluten,North India,100,soup,0.0522,1.07,55,3,Moderate
1242,SID820,Vegetable Frittata,Vegetarian,240,15,20,14,2,5,60,Gluten,South India,100,breakfast,0.0833,1.07,70,4,Moderate
1243,GJ770,Tofu and Mango Salad,Vegetarian,270,35,12,14,6,8,0,Gluten,Gujarat,100,lunch,0.0444,1.08,65,3,Moderate
1244,NID790,Grilled Salmon with Avocado Salsa,Non-Vegetarian,340,12,28,20,2,5,75,Fish,North India,100,dinner,0.0824,1.1,80,1,Moderate
1245,SID830,Quinoa and Roasted Vegetable Bowl,Vegetarian,260,40,8,7,4,6,0,Gluten,South India,100,lunch,0.0308,1.07,60,4,Moderate
1246,GJ780,Roasted Chicken with Sweet Potato Mash,Non-Vegetarian,350,35,30,15,4,8,70,Meat,Gujarat,100,dinner,0.0857,1.09,75,1,Moderate
1247,NID800,Vegetable and Lentil Wrap,Vegetarian,270,45,12,8,3,7,0,Gluten,North India,100,lunch,0.0444,1.08,65,3,Moderate
1248,SID840,Chicken Caesar Salad,Non-Vegetarian,300,15,25,18,4,7,80,Meat,South India,100,lunch,0.0833,1.08,70,1,Moderate
1249,GJ790,Stuffed Zucchini with Feta,Vegetarian,220,20,12,12,3,6,0,Gluten,Gujarat,100,side dish,0.0545,1.07,60,3,Moderate
1250,NID810,Chicken Stir Fry with Veggies,Non-Vegetarian,330,30,25,15,3,6,70,Meat,North India,100,dinner,0.0758,1.09,75,1,Moderate
1251,SID850,Baked Falafel with Tahini Sauce,Vegetarian,280,35,12,10,5,7,0,Gluten,South India,100,lunch,0.0429,1.08,65,3,Moderate
1252,GJ800,Grilled Fish with Couscous,Non-Vegetarian,300,35,25,10,2,5,80,Fish,Gujarat,100,dinner,0.0833,1.08,75,1,Moderate
1253,NID820,Tofu and Vegetable Stir Fry,Vegetarian,250,30,15,10,4,7,0,Gluten,North India,100,dinner,0.06,1.08,65,3,Moderate
1254,SID860,Grilled Eggplant with Pesto,Vegetarian,220,18,8,14,4,5,0,Gluten,South India,100,side dish,0.0364,1.07,60,3,Moderate
1255,GJ810,Grilled Chicken with Veggie Quinoa,Non-Vegetarian,330,40,25,15,4,6,75,Meat,Gujarat,100,dinner,0.0758,1.09,75,1,Moderate
1256,NID830,Masala Chana with Brown Rice,Vegetarian,320,50,15,8,6,7,0,Gluten,North India,100,lunch,0.0469,1.07,60,4,Moderate
1257,SID870,Spicy Roasted Chickpeas,Vegetarian,200,30,10,8,3,7,0,Gluten,South India,100,side dish,0.05,1.06,55,4,Moderate
1258,GJ820,Grilled Paneer with Spinach,Vegetarian,290,12,22,18,4,6,30,Gluten,Gujarat,100,side dish,0.0759,1.08,65,3,Moderate
1259,NID840,Beef Stir Fry with Veggies,Non-Vegetarian,350,20,30,15,2,6,80,Meat,North India,100,dinner,0.0857,1.09,75,1,Moderate
1260,SID880,Grilled Zucchini with Yogurt Sauce,Vegetarian,170,15,6,10,3,4,0,Gluten,South India,100,side dish,0.0353,1.06,55,4,Moderate
1261,GJ830,Tofu and Cauliflower Stir Fry,Vegetarian,230,18,18,12,4,6,0,Gluten,Gujarat,100,dinner,0.0783,1.08,65,3,Moderate
1262,NID850,Grilled Chicken with Sweet Potato,Non-Vegetarian,320,35,30,14,3,7,70,Meat,North India,100,dinner,0.0938,1.09,80,1,Moderate
1263,SID890,Vegetable Stir Fry with Tofu,Vegetarian,250,30,15,12,5,7,0,Gluten,South India,100,dinner,0.06,1.07,60,3,Moderate
1264,GJ840,Grilled Turkey with Veggies,Non-Vegetarian,330,25,30,12,4,5,75,Meat,Gujarat,100,dinner,0.0909,1.09,75,1,Moderate
1265,NID860,Chickpea and Vegetable Curry,Vegetarian,280,45,12,8,4,6,0,Gluten,North India,100,lunch,0.0429,1.08,65,3,Moderate
1266,SID900,Chickpea and Spinach Soup,Vegetarian,250,40,12,6,4,8,0,Gluten,South India,100,soup,0.048,1.07,60,4,Moderate
1267,GJ850,Grilled Paneer with Vegetable Quinoa,Vegetarian,300,35,18,14,3,7,0,Gluten,Gujarat,100,dinner,0.06,1.08,70,3,Moderate
1268,NID870,Chicken Tikka with Cauliflower Rice,Non-Vegetarian,350,20,30,18,2,6,80,Meat,North India,100,dinner,0.0857,1.09,75,1,Moderate
1269,SID910,Vegetable and Quinoa Stuffed Peppers,Vegetarian,240,45,12,6,4,8,0,Gluten,South India,100,lunch,0.05,1.07,60,3,Moderate
1270,GJ860,Grilled Fish with Avocado Salad,Non-Vegetarian,320,15,30,18,2,5,75,Fish,Gujarat,100,dinner,0.0938,1.09,80,1,Moderate
1271,NID880,Roasted Chicken with Roasted Vegetables,Non-Vegetarian,360,30,35,20,3,7,80,Meat,North India,100,dinner,0.0972,1.09,75,1,Moderate
1272,SID920,Lentil and Avocado Salad,Vegetarian,290,40,14,10,5,7,0,Gluten,South India,100,lunch,0.0483,1.07,65,3,Moderate
1273,GJ870,Chicken and Vegetable Skewers,Non-Vegetarian,310,30,28,12,3,6,75,Meat,Gujarat,100,dinner,0.0903,1.09,80,1,Moderate
1274,NID890,Vegetable and Tofu Stir Fry,Vegetarian,240,35,15,9,4,8,0,Gluten,North India,100,dinner,0.0625,1.08,65,3,Moderate
1275,SID930,Chana Masala with Rice,Vegetarian,350,50,15,8,5,8,0,Gluten,South India,100,lunch,0.0429,1.07,60,4,Moderate
1276,GJ880,Grilled Chicken with Roasted Sweet Potato,Non-Vegetarian,320,35,30,12,3,7,70,Meat,Gujarat,100,dinner,0.0938,1.09,75,1,Moderate
1277,NID900,Grilled Fish with Veggie Couscous,Non-Vegetarian,320,40,25,12,3,6,80,Fish,North India,100,dinner,0.0781,1.09,75,1,Moderate
1278,SID940,Vegetable and Hummus Wrap,Vegetarian,220,30,10,8,3,6,0,Gluten,South India,100,lunch,0.0455,1.07,60,3,Moderate
1279,GJ890,Grilled Lamb with Quinoa,Non-Vegetarian,380,30,30,22,3,7,85,Meat,Gujarat,100,dinner,0.0789,1.09,75,1,Moderate
1280,NID910,Paneer and Vegetable Curry,Vegetarian,300,20,18,18,5,6,40,Gluten,North India,100,lunch,0.06,1.08,70,3,Moderate
1281,SID950,Vegetable and Brown Rice Stir Fry,Vegetarian,270,45,12,6,4,8,0,Gluten,South India,100,lunch,0.0444,1.07,60,3,Moderate
1282,GJ900,Chicken and Cauliflower Rice Bowl,Non-Vegetarian,330,25,30,15,3,6,70,Meat,Gujarat,100,dinner,0.0909,1.09,75,1,Moderate
1283,NID920,Vegetable Lentil Soup with Quinoa,Vegetarian,290,45,15,8,5,7,0,Gluten,North India,100,soup,0.0517,1.07,60,4,Moderate
1284,SID960,Grilled Tofu with Avocado Salad,Vegetarian,280,35,14,14,4,7,0,Gluten,South India,100,lunch,0.05,1.07,65,3,Moderate
1285,GJ910,Beef and Veggie Stir Fry,Non-Vegetarian,350,30,30,15,2,6,85,Meat,Gujarat,100,dinner,0.0857,1.09,75,1,Moderate
1286,NID930,Lentil and Spinach Curry,Vegetarian,230,40,15,5,4,8,0,Gluten,North India,100,lunch,0.0652,1.07,60,4,Moderate
1287,SID970,Vegetable and Paneer Wrap,Vegetarian,290,35,18,14,3,7,0,Gluten,South India,100,lunch,0.0621,1.07,65,3,Moderate
1288,GJ920,Chicken and Spinach Salad,Non-Vegetarian,310,15,28,18,3,5,80,Meat,Gujarat,100,lunch,0.0903,1.09,75,1,Moderate
1289,NID940,Grilled Salmon with Roasted Sweet Potato,Non-Vegetarian,350,30,28,18,3,7,90,Fish,North India,100,dinner,0.08,1.09,75,1,Moderate
1290,SID980,Vegetable Biryani with Raita,Vegetarian,320,50,10,8,4,7,0,Gluten,South India,100,lunch,0.0313,1.07,60,3,Moderate
1291,GJ930,Grilled Turkey with Veggies,Non-Vegetarian,330,35,28,12,3,6,75,Meat,Gujarat,100,dinner,0.0848,1.09,75,1,Moderate
1292,NID950,Spicy Grilled Chicken Salad,Non-Vegetarian,330,20,30,15,2,7,75,Meat,North India,100,lunch,0.0909,1.09,75,1,Moderate
1293,SID990,Lentil and Vegetable Stew,Vegetarian,250,45,12,6,3,7,0,Gluten,South India,100,soup,0.048,1.07,60,4,Moderate
1294,GJ940,Chicken and Mushroom Stir Fry,Non-Vegetarian,320,30,28,14,3,6,75,Meat,Gujarat,100,dinner,0.0875,1.09,75,1,Moderate
1295,NID960,Vegetable and Paneer Stir Fry,Vegetarian,270,30,18,12,4,7,30,Gluten,North India,100,dinner,0.0667,1.08,65,3,Moderate
1296,SID1000,Tofu and Broccoli Stir Fry,Vegetarian,240,25,18,12,4,7,0,Gluten,South India,100,dinner,0.075,1.07,60,3,Moderate
1297,GJ950,Spicy Grilled Fish with Vegetables,Non-Vegetarian,320,25,28,15,2,5,75,Fish,Gujarat,100,dinner,0.0875,1.09,75,1,Moderate
1298,NID970,Chickpea and Spinach Stir Fry,Vegetarian,230,35,12,8,4,7,0,Gluten,North India,100,dinner,0.0522,1.07,60,3,Moderate
1299,SID1010,Quinoa and Vegetable Patties,Vegetarian,270,45,12,8,3,7,0,Gluten,South India,100,lunch,0.0444,1.07,60,3,Moderate
1300,GJ960,Grilled Chicken with Roasted Cauliflower,Non-Vegetarian,310,25,30,14,3,7,80,Meat,Gujarat,100,dinner,0.0968,1.09,75,1,Moderate
1301,NID980,Grilled Chicken with Sweet Potatoes,Non-Vegetarian,400,35,35,15,4,8,75,Meat,North India,100,dinner,0.0875,1.08,80,1,Moderate
1302,SID1011,Tofu and Spinach Stir Fry,Vegetarian,270,25,18,10,3,7,0,Gluten,South India,100,dinner,0.0667,1.07,65,3,Moderate
1303,GJ970,Chicken and Quinoa Salad,Non-Vegetarian,350,40,30,12,3,6,80,Meat,Gujarat,100,lunch,0.0857,1.09,75,1,Moderate
1304,RJ850,Paneer and Vegetable Tikka,Vegetarian,320,35,20,15,4,7,40,Gluten,Rajasthan,100,dinner,0.0625,1.07,70,2,Moderate
1305,PN900,Masala Chicken with Rice,Non-Vegetarian,420,45,38,18,5,6,80,Meat,Pan-India,100,lunch,0.0905,1.08,75,1,Moderate
1306,WB800,Grilled Fish with Mixed Vegetables,Non-Vegetarian,350,30,30,12,3,7,85,Fish,West Bengal,100,dinner,0.0857,1.09,80,1,Moderate
1307,MA760,Lentil and Vegetable Stew,Vegetarian,250,45,12,6,3,8,0,Gluten,Maharashtra,100,soup,0.048,1.07,60,4,Moderate
1308,WI820,Vegetable Biryani with Yogurt,Vegetarian,300,50,12,8,4,7,0,Gluten,West India,100,lunch,0.04,1.07,65,3,Moderate
1309,NID990,Grilled Salmon with Veggies,Non-Vegetarian,450,35,40,18,4,6,80,Fish,North India,100,dinner,0.0889,1.09,80,1,Moderate
1310,SID1020,Chickpea and Tofu Salad,Vegetarian,350,40,25,10,3,9,0,Gluten,South India,100,lunch,0.0714,1.07,70,3,Moderate
1311,GJ980,Chicken and Brown Rice Bowl,Non-Vegetarian,400,40,35,14,5,6,75,Meat,Gujarat,100,dinner,0.0875,1.09,75,1,Moderate
1312,RJ860,Grilled Paneer with Vegetables,Vegetarian,380,35,25,20,3,8,40,Gluten,Rajasthan,100,lunch,0.0658,1.07,75,2,Moderate
1313,PN910,Spicy Grilled Fish with Quinoa,Non-Vegetarian,420,40,35,18,3,7,85,Fish,Pan-India,100,dinner,0.0833,1.09,80,1,Moderate
1314,WB810,Grilled Chicken with Salad,Non-Vegetarian,350,25,30,15,4,6,80,Meat,West Bengal,100,lunch,0.0857,1.09,75,1,Moderate
1315,MA770,Tofu and Veggie Stir Fry,Vegetarian,280,35,20,12,4,7,0,Gluten,Maharashtra,100,dinner,0.0714,1.07,65,3,Moderate
1316,WI830,Chickpea and Avocado Salad,Vegetarian,300,40,18,10,5,8,0,Gluten,West India,100,lunch,0.06,1.07,70,3,Moderate
1317,NID1000,Spinach and Lentil Soup,Vegetarian,220,35,15,5,3,8,0,Gluten,North India,100,soup,0.0682,1.07,60,4,Moderate
1318,SID1030,Tomato and Cucumber Salad,Vegetarian,150,25,8,4,2,5,0,Gluten,South India,100,lunch,0.0533,1.07,55,3,Low
1319,GJ990,Grilled Fish with Roasted Vegetables,Non-Vegetarian,300,20,28,12,3,5,70,Fish,Gujarat,100,dinner,0.0933,1.09,80,1,Moderate
1320,RJ870,Vegetable Soup with Quinoa,Vegetarian,250,40,12,6,3,8,0,Gluten,Rajasthan,100,soup,0.048,1.07,60,4,Low
1321,PN920,Grilled Chicken with Asparagus,Non-Vegetarian,350,15,30,14,3,6,80,Meat,Pan-India,100,dinner,0.0857,1.09,75,1,Moderate
1322,WB820,Chickpea and Spinach Curry,Vegetarian,240,40,18,6,4,7,0,Gluten,West Bengal,100,lunch,0.075,1.07,65,3,Moderate
1323,MA780,Roasted Vegetables with Tofu,Vegetarian,270,35,15,10,4,8,0,Gluten,Maharashtra,100,dinner,0.0556,1.07,60,4,Moderate
1324,WI840,Vegetable Salad with Lemon Dressing,Vegetarian,200,30,10,6,3,7,0,Gluten,West India,100,lunch,0.05,1.07,60,3,Low
1325,NID1010,Grilled Chicken with Roasted Sweet Potato,Non-Vegetarian,380,35,30,18,4,6,75,Meat,North India,100,dinner,0.0789,1.08,75,1,Moderate
1326,SID1040,Vegetable Stir Fry with Tofu,Vegetarian,280,40,18,10,4,8,0,Gluten,South India,100,dinner,0.0643,1.07,65,4,Moderate
1327,GJ1000,Lentil Salad with Roasted Vegetables,Vegetarian,320,45,20,12,3,8,0,Gluten,Gujarat,100,lunch,0.0625,1.07,70,2,Moderate
1328,RJ880,Spicy Paneer and Veggies,Vegetarian,310,40,25,18,4,6,30,Gluten,Rajasthan,100,dinner,0.0806,1.07,75,1,Moderate
1329,PN930,Masala Grilled Fish with Vegetables,Non-Vegetarian,380,35,35,15,5,6,75,Fish,Pan-India,100,dinner,0.0921,1.09,80,1,Moderate
1330,WB830,Vegetable and Chickpea Soup,Vegetarian,240,35,20,8,3,7,0,Gluten,West Bengal,100,soup,0.0833,1.07,65,3,Moderate
1331,MA790,Tofu with Brown Rice and Veggies,Vegetarian,320,45,20,12,5,9,0,Gluten,Maharashtra,100,lunch,0.0625,1.07,70,2,Moderate
1332,WI850,Quinoa Salad with Roasted Veggies,Vegetarian,330,50,18,12,4,8,0,Gluten,West India,100,lunch,0.0545,1.07,65,3,Moderate
1333,NID1020,Chicken and Vegetable Stir Fry,Non-Vegetarian,400,35,35,16,5,7,70,Meat,North India,100,dinner,0.0875,1.08,75,1,Moderate
1334,SID1050,Grilled Tofu with Avocado Salad,Vegetarian,300,25,20,14,3,7,0,Gluten,South India,100,lunch,0.0667,1.07,70,3,Moderate
1335,GJ1010,Vegetable and Chicken Stew,Non-Vegetarian,350,40,30,15,4,7,70,Meat,Gujarat,100,soup,0.0857,1.09,75,1,Moderate
1336,RJ890,Grilled Paneer with Spinach,Vegetarian,300,30,25,15,5,8,30,Gluten,Rajasthan,100,lunch,0.0833,1.07,75,2,Moderate
1337,PN940,Grilled Salmon with Broccoli,Non-Vegetarian,450,35,38,18,4,8,85,Fish,Pan-India,100,dinner,0.0844,1.09,80,1,Moderate
1338,WB840,Grilled Vegetables with Tofu,Vegetarian,320,35,25,14,4,8,0,Gluten,West Bengal,100,dinner,0.0781,1.07,70,2,Moderate
1339,MA800,Vegetable and Lentil Soup,Vegetarian,250,40,15,8,3,7,0,Gluten,Maharashtra,100,soup,0.06,1.07,60,4,Moderate
1340,WI860,Spicy Vegetable Biryani,Vegetarian,350,45,18,12,4,8,0,Gluten,West India,100,lunch,0.0514,1.07,65,3,Moderate
1341,MA810,Vegetable and Tofu Stir Fry,Vegetarian,290,40,18,12,4,8,0,Gluten,Maharashtra,100,dinner,0.0621,1.07,65,4,Moderate
1342,SID1060,Chana Masala with Rice,Vegetarian,350,50,15,10,5,7,0,Gluten,South India,100,lunch,0.0429,1.07,60,4,Moderate
1343,WB850,Vegetable Stew with Coconut Milk,Vegetarian,280,40,18,12,4,6,0,Gluten,West Bengal,100,soup,0.0643,1.07,65,3,Moderate
1344,MA820,Roasted Cauliflower with Chickpeas,Vegetarian,300,40,15,15,5,8,0,Gluten,Maharashtra,100,lunch,0.05,1.07,65,3,Moderate
1345,SID1070,Avocado and Chickpea Salad,Vegetarian,320,35,20,14,4,9,0,Gluten,South India,100,lunch,0.0625,1.07,70,3,Moderate
1346,WB860,Grilled Paneer with Vegetables,Vegetarian,350,35,25,18,5,7,30,Gluten,West Bengal,100,dinner,0.0714,1.07,75,2,Moderate
1347,MA830,Quinoa Salad with Grilled Tofu,Vegetarian,330,45,18,12,5,9,0,Gluten,Maharashtra,100,lunch,0.0545,1.07,70,2,Moderate
1348,SID1080,Spicy Lentil Soup,Vegetarian,240,35,15,8,4,7,0,Gluten,South India,100,soup,0.0625,1.07,60,4,Low
1349,WB870,Vegetable and Lentil Curry,Vegetarian,270,40,20,8,4,7,0,Gluten,West Bengal,100,lunch,0.0741,1.07,65,3,Moderate
1350,MA840,Chickpea and Spinach Stew,Vegetarian,290,40,18,10,5,9,0,Gluten,Maharashtra,100,soup,0.0621,1.07,65,4,Moderate
1351,SID1090,Vegetable and Tofu Stir Fry,Vegetarian,280,35,18,12,4,8,0,Gluten,South India,100,dinner,0.0643,1.07,65,4,Moderate
